"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated"
"10220","20150112T000000",950000,4,2,2490,4600,1.5,0,3,8,2090,400,1926,0
"10221","20150326T000000",292500,4,2.5,1610,4568,2,0,3,7,1610,0,2006,0
"10222","20140814T000000",270000,4,1.75,1850,7730,1,0,5,7,1100,750,1956,0
"10223","20141204T000000",450000,4,1.75,1850,7730,1,0,5,7,1100,750,1956,0
"10224","20141027T000000",535000,4,1,1920,6480,1.5,0,3,7,1920,0,1920,0
"10225","20150306T000000",550000,3,2.5,1740,3082,2,0,3,8,1740,0,2000,0
"10226","20140624T000000",457500,3,2.25,1430,2003,2,0,3,8,980,450,1996,0
"10227","20140506T000000",136500,3,1.5,1420,8580,1,0,3,6,1420,0,1962,0
"10228","20141008T000000",224097,3,1.5,1420,8580,1,0,3,6,1420,0,1962,0
"10229","20140922T000000",254000,3,2.5,1560,10608,2,0,3,7,1560,0,1994,0
"10230","20140611T000000",335000,4,2.25,2030,13500,1,0,3,7,1230,800,1963,0
"10231","20150402T000000",594950,5,2.5,3280,6553,2,0,3,9,3280,0,2012,0
"10232","20140827T000000",350000,3,1.75,1360,18123,1,0,3,8,1360,0,1983,0
"10233","20140916T000000",169950,3,1,1180,9832,1,0,3,7,1180,0,1970,0
"10234","20141006T000000",432500,3,2.5,1940,10800,1,0,3,8,1340,600,1979,0
"10235","20140520T000000",440000,2,1.75,1300,4000,2,0,3,7,1300,0,1948,0
"10236","20140918T000000",233703,3,2.25,1650,3788,2,0,3,7,1650,0,1985,0
"10237","20141114T000000",310000,3,1.5,1140,3292,2,0,3,7,1140,0,1988,0
"10238","20150402T000000",735000,3,2.5,2540,6762,2,0,3,10,2540,0,1998,0
"10239","20141217T000000",730000,4,2.75,3440,8150,2,0,3,10,3440,0,2014,0
"10240","20141024T000000",257000,3,1.75,1800,9000,1,0,3,7,1200,600,1961,0
"10241","20140519T000000",485000,2,2.25,1260,1240,3,0,3,8,1260,0,2004,0
"10242","20140619T000000",899000,4,2.25,2370,6000,1,0,3,8,1440,930,1959,0
"10243","20141118T000000",279000,3,1,1520,8055,1.5,0,3,7,1520,0,1952,0
"10244","20141211T000000",225000,4,2,1750,7245,1,0,4,7,1050,700,1974,0
"10245","20140625T000000",1360000,3,1.5,2680,4775,2,0,5,8,1880,800,1913,0
"10246","20140811T000000",355000,3,2.5,1590,4242,2,0,3,7,1590,0,2000,0
"10247","20140502T000000",382500,4,1.75,1560,8700,1,0,4,7,1560,0,1967,0
"10248","20141107T000000",324360,3,2.5,2000,9669,2,0,4,8,2000,0,1992,0
"10249","20150324T000000",315000,3,1.75,2380,10450,1.5,0,3,8,2380,0,1966,0
"10250","20140716T000000",426000,2,1,2230,11472,2,0,3,7,2230,0,1951,0
"10251","20150406T000000",395000,5,2.5,2820,6305,2,0,3,8,2820,0,2003,0
"10252","20141121T000000",212644,3,1,1570,9650,1.5,0,5,5,1570,0,1922,0
"10253","20141009T000000",510000,3,3,1845,5100,2,0,5,8,1845,0,1947,0
"10254","20140915T000000",85000,2,1,830,9000,1,0,3,6,830,0,1939,0
"10255","20141230T000000",235000,2,1,830,9000,1,0,3,6,830,0,1939,0
"10256","20150408T000000",295000,4,2.5,2030,5754,2,0,3,8,2030,0,2001,0
"10257","20140810T000000",720001,3,2.5,1430,2200,1.5,0,4,7,1430,0,1910,0
"10258","20140506T000000",313950,3,1,1510,6083,1,0,4,6,860,650,1940,0
"10259","20141008T000000",415000,3,1,1510,6083,1,0,4,6,860,650,1940,0
"10260","20140519T000000",305000,3,1.75,1610,12247,1,0,3,8,1610,0,1981,0
"10261","20141001T000000",625000,3,1.5,1600,4128,1.5,0,3,8,1250,350,1906,0
"10262","20150414T000000",490000,3,1,1420,11040,1,0,4,7,1420,0,1961,0
"10263","20140722T000000",269950,3,2,1660,8641,2,0,4,8,1660,0,1987,0
"10264","20140813T000000",2700000,5,4,4230,27295,2,1,3,8,3230,1000,1949,1985
"10265","20140813T000000",829000,4,3,3310,4500,2.5,0,5,9,2910,400,1900,0
"10266","20140829T000000",635000,4,2.5,2470,77550,1,0,4,7,2470,0,NA,0
"10267","20150312T000000",217500,3,1,1040,9750,1,0,3,7,1040,0,1959,0
"10268","20140716T000000",270000,4,1.75,1850,7350,1,0,3,7,1050,800,1965,0
"10269","20140926T000000",1250000,3,3,4610,8400,2,0,3,8,2790,1820,1947,1999
"10270","20150127T000000",480000,4,2.5,NA,5100,2,0,3,8,2480,0,2007,0
"10271","20140506T000000",575000,3,1.75,2130,6500,1,0,3,8,1170,960,1954,0
"10272","20141103T000000",426950,4,2.75,2350,5589,2,0,3,7,2350,0,2001,0
"10273","20140905T000000",125000,3,1,920,7314,1,0,3,6,920,0,1960,0
"10274","20150316T000000",208000,3,1,920,7314,1,0,3,6,920,0,1960,0
"10275","20140924T000000",325000,4,2,1780,10622,1,0,4,7,900,880,1976,0
"10276","20140922T000000",597157,7,4,2690,10880,1,0,4,8,2690,0,1960,0
"10277","20150107T000000",728725,4,2.5,3010,3120,2.5,0,3,8,3010,0,2006,0
"10278","20140818T000000",708000,5,2,3180,10800,1,0,3,8,1910,1270,NA,0
"10279","20140723T000000",1300000,4,3,4120,14021,2,0,3,11,4120,0,2005,0
"10280","20150424T000000",405000,3,1,1280,11625,1,0,4,7,1280,0,1977,0
"10281","20141028T000000",550000,4,2.75,1690,6090,1.5,0,3,7,1400,290,1945,0
"10282","20150409T000000",451000,4,2.5,2320,5375,2,0,3,7,2320,0,2006,0
"10283","20140619T000000",540500,5,3.75,3090,7415,2,0,3,8,3090,0,2014,0
"10284","20141007T000000",1030000,5,3.5,5050,16500,2,0,3,11,5050,0,NA,0
"10285","20141125T000000",218000,4,1,1640,10455,1,0,3,7,950,690,1963,0
"10286","20141020T000000",562000,4,2.25,2170,7007,1,0,3,8,1540,630,1974,0
"10287","20140812T000000",401500,4,2.5,3140,94525,2,0,4,8,2280,860,1977,0
"10288","20141112T000000",196700,2,1,1090,9994,1,0,3,7,1090,0,1954,0
"10289","20140822T000000",583000,3,1.75,1930,10183,1,0,4,8,1480,450,1975,0
"10290","20141204T000000",309900,5,2.5,2100,17825,1,0,4,7,1400,700,1974,0
"10291","20141016T000000",485000,4,3,3110,18843,2,0,3,9,3110,0,1995,0
"10292","20150424T000000",465000,3,1,930,3348,1,0,4,6,930,0,1926,0
"10293","20140812T000000",595000,4,2.25,2050,8372,2,0,4,8,2050,0,1984,0
"10294","20140718T000000",254000,3,1,1160,7560,1,0,4,6,1160,0,1958,0
"10295","20141030T000000",488500,3,2.75,1820,9490,2,0,3,7,1820,0,1994,0
"10296","20141027T000000",260000,4,2.5,2110,8990,2,0,3,8,2110,0,1977,0
"10297","20150102T000000",166000,2,1,870,8487,1,0,4,6,870,0,1944,0
"10298","20141107T000000",440000,2,1.5,1080,6760,1,0,3,6,1080,0,1923,0
"10299","20150202T000000",375000,3,2,1260,7560,2,0,5,6,1260,0,1943,0
"10300","20150225T000000",529500,2,1,900,4800,1,0,4,6,780,120,1944,0
"10301","20141014T000000",338000,2,1,750,6439,1,0,4,6,750,0,1934,0
"10302","20150316T000000",335620,3,2.25,1800,15903,1,0,3,8,1340,460,1986,0
"10303","20150205T000000",464000,4,2.25,2220,15232,1,0,3,9,1690,530,1978,0
"10304","20141003T000000",354000,2,1,1390,7740,1,0,4,6,1390,0,1925,0
"10305","20140814T000000",601000,4,3.5,2160,3600,2,0,3,8,1660,500,1998,0
"10306","20150424T000000",285000,3,2.25,1840,9040,1,0,3,8,1370,470,1979,0
"10307","20140930T000000",462500,2,2,1690,4200,2,0,3,7,1690,0,1906,0
"10308","20140711T000000",350000,4,2.5,2650,10459,2,0,4,8,2650,0,1989,0
"10309","20141224T000000",329000,4,1,1120,3844,1,0,3,7,1120,0,1972,0
"10310","20150411T000000",312500,4,2.5,2500,11983,1,0,3,7,1320,1180,1984,2008
"10311","20140613T000000",370000,4,2.5,2220,5338,2,0,3,7,2220,0,2001,0
"10312","20150311T000000",399900,3,1.75,1260,12750,1,0,3,7,1260,0,1979,0
"10313","20141120T000000",398000,3,1,1480,6550,1.5,0,4,6,1480,0,1925,0
"10314","20150304T000000",550500,2,1.5,930,7400,1,0,4,7,830,100,1909,0
"10315","20150224T000000",709000,3,2.75,2780,7200,1.5,0,4,8,1870,910,1913,0
"10316","20141212T000000",402000,5,2.75,2770,7620,1,0,3,7,1700,1070,1965,0
"10317","20140626T000000",450000,3,1.5,1530,23660,1,0,3,7,1530,0,1952,0
"10318","20141120T000000",524000,3,2.25,2140,6720,1,0,3,8,1440,700,1961,0
"10319","20141217T000000",8e+05,4,2.75,4600,322188,1,0,3,10,2400,2200,1989,0
"10320","20140923T000000",185000,4,1,1760,8906,1,0,3,7,1230,530,1966,0
"10321","20150220T000000",365000,4,1,1760,8906,1,0,3,7,1230,530,1966,0
"10322","20140909T000000",925000,4,2.5,3110,11422,2,0,3,9,3110,0,1989,0
"10323","20150402T000000",714000,3,1.75,2260,11781,1,0,4,8,1520,740,1968,0
"10324","20141016T000000",495000,3,2,1460,9759,1,0,5,7,1460,0,1972,0
"10325","20150420T000000",535000,3,2.25,2050,6648,1,0,3,7,1230,820,1990,0
"10326","20141024T000000",880000,4,2.5,2340,10800,1,0,3,8,2340,0,1953,2007
"10327","20140616T000000",150000,3,1.5,1230,8056,1,0,4,6,1230,0,1949,0
"10328","20150327T000000",554500,3,2.25,1880,6565,1,0,4,8,1420,460,1972,0
"10329","20150408T000000",520000,3,1.75,1280,3880,1.5,0,5,7,1280,0,1916,0
"10330","20140822T000000",839990,4,2.75,3660,5637,2,0,3,9,3660,0,2014,0
"10331","20140822T000000",5e+05,3,2.5,1650,5683,2,0,3,7,1650,0,2003,0
"10332","20150107T000000",305000,2,1,1960,186872,1.5,0,4,6,1960,0,1936,0
"10333","20140802T000000",247800,3,2.5,1580,2170,2,0,3,7,1580,0,2003,0
"10334","20140711T000000",344200,4,2.5,2490,5812,2,0,3,8,2490,0,2000,0
"10335","20140623T000000",459950,4,2.5,2000,6107,2,0,3,8,2000,0,2003,0
"10336","20140915T000000",229900,4,1.75,1550,9899,1,0,4,7,1550,0,1967,0
"10337","20150219T000000",750000,4,2.25,2820,9602,1,0,3,8,1950,870,1974,0
"10338","20141024T000000",509000,4,2.5,2600,9355,1,0,3,9,1840,760,1983,0
"10339","20150325T000000",680000,4,1,2200,12137,1,0,4,8,1640,560,1956,0
"10340","20140627T000000",661500,5,2.5,2500,7200,1,0,4,7,1490,1010,1977,0
"10341","20141125T000000",370000,2,1,1270,1399,3,0,3,7,1270,0,2000,0
"10342","20140717T000000",785000,4,2.75,2900,17400,1,0,4,8,2410,490,1978,0
"10343","20140818T000000",355000,2,1,840,6720,1,0,3,7,840,0,1952,0
"10344","20140731T000000",446000,4,2,1940,6350,1,0,4,7,970,970,1951,0
"10345","20150128T000000",830000,5,3.5,3490,21780,2,0,3,8,3490,0,1996,0
"10346","20141028T000000",324000,3,2.5,1940,8347,2,0,3,8,1940,0,1990,0
"10347","20141008T000000",5e+05,4,2.25,2490,23478,2,0,3,8,2490,0,1981,0
"10348","20141017T000000",745000,3,1,1390,9112,1,0,4,7,1390,0,1951,0
"10349","20141110T000000",1200000,4,2.5,3940,4407,2,0,4,8,2620,1320,1921,0
"10350","20141215T000000",385000,2,2.5,1760,3710,1,0,3,8,1130,630,1988,0
"10351","20141211T000000",565000,3,2.25,2560,8040,1,0,3,8,1510,1050,1958,0
"10352","20141119T000000",465000,4,2.5,2300,7314,1,0,4,8,1420,880,1979,0
"10353","20140827T000000",401000,3,3.25,1770,1977,3,0,3,8,1770,0,2001,0
"10354","20140619T000000",385000,3,1.75,2310,11200,1,0,4,8,1630,680,1978,0
"10355","20141017T000000",395000,3,2.5,2310,4930,2,0,4,8,2310,0,1989,0
"10356","20150414T000000",245000,5,1.5,2000,8100,1.5,0,3,6,2000,0,1946,0
"10357","20150325T000000",5e+05,3,2,1540,3600,1,0,3,7,890,650,1994,0
"10358","20141103T000000",334000,5,1.75,2590,6720,1,0,4,7,1750,840,1979,0
"10359","20150501T000000",550000,3,1,980,10960,1,0,4,7,980,0,1953,0
"10360","20141124T000000",216000,3,1,1730,7950,1,0,4,7,1180,550,1961,0
"10361","20141030T000000",340500,3,2.5,3070,5871,3,0,4,8,2510,560,1928,0
"10362","20140813T000000",375000,4,2.25,2100,12738,2,0,4,8,2100,0,1975,0
"10363","20150109T000000",6e+05,3,2.75,2080,16740,1,0,3,8,1580,500,1966,0
"10364","20140515T000000",375000,4,1.75,1890,8000,1,0,4,7,1250,640,1960,0
"10365","20140509T000000",536500,4,1.75,NA,4000,1.5,0,5,7,1450,550,1926,0
"10366","20140924T000000",599900,3,3,3030,35123,2,0,4,8,1760,1270,1984,0
"10367","20150304T000000",750000,2,1.5,1110,3600,1,0,5,7,1110,0,1904,0
"10368","20150211T000000",355000,3,1,1650,10075,1,0,3,7,1170,480,1955,0
"10369","20140701T000000",590000,3,2,1410,6413,1,0,4,7,910,500,1947,0
"10370","20150507T000000",680000,2,1,2140,6000,1,0,4,7,1070,1070,1946,0
"10371","20141006T000000",429000,3,2.5,1860,11122,2,0,3,8,1860,0,1994,0
"10372","20150502T000000",581000,2,1,1170,4080,1,0,4,7,1170,0,1909,0
"10373","20150331T000000",463800,3,1.5,980,7770,1,0,4,7,980,0,1968,0
"10374","20141212T000000",2980000,5,5.5,7400,18898,2,0,3,13,6290,1110,2001,0
"10375","20140707T000000",443000,5,1.75,1650,3000,1.5,0,3,8,1650,0,1902,0
"10376","20140925T000000",276200,3,2.5,1480,7210,1,0,3,7,1180,300,1986,0
"10377","20150423T000000",630000,5,3.5,4060,8309,2,0,3,9,2960,1100,2001,0
"10378","20141222T000000",570000,3,1.75,1370,3300,2,0,5,7,1370,0,1927,0
"10379","20141013T000000",979700,4,2.25,2480,6000,2,0,3,10,2380,100,1929,0
"10380","20141211T000000",730000,4,2.5,2030,4080,1.5,0,4,8,1730,300,1921,0
"10381","20141204T000000",268450,5,2.25,2200,9600,1,0,4,7,1100,1100,1963,0
"10382","20150304T000000",490000,3,1.75,1770,7508,1,0,3,7,1270,500,1962,0
"10383","20140827T000000",808000,3,2.5,2550,6240,1,0,5,8,1750,800,1957,0
"10384","20150430T000000",350000,3,1,1250,9786,1,0,4,7,1250,0,1969,0
"10385","20141028T000000",695000,4,1.75,2390,5880,1,0,3,8,1390,1000,1957,0
"10386","20140612T000000",1230000,4,2.5,5730,44947,2,0,3,11,4280,1450,1991,0
"10387","20140813T000000",309950,1,1,1120,11800,1.5,0,3,7,1120,0,1950,0
"10388","20141030T000000",134000,3,1,1270,8508,1,0,4,6,650,620,1942,0
"10389","20141118T000000",645500,4,2.5,2390,9638,2,0,3,10,2390,0,1988,0
"10390","20150309T000000",750000,3,2,1760,5488,1.5,0,3,7,1540,220,1927,0
"10391","20141010T000000",1400000,3,2.5,2560,3600,2,0,3,9,2110,450,1967,2003
"10392","20140925T000000",344900,4,1.75,1820,7700,1,0,4,7,1100,720,1955,0
"10393","20141008T000000",601450,2,3.25,1840,1500,3,0,3,8,1840,0,NA,0
"10394","20150107T000000",575000,4,2,1810,4400,2,0,3,8,1700,110,1909,0
"10395","20140521T000000",405000,3,1.75,2470,9620,1,0,4,7,1570,900,1962,0
"10396","20140624T000000",518000,4,2.75,2520,14021,2,0,3,9,2520,0,1999,0
"10397","20140717T000000",265000,2,1,1600,7936,1,0,3,7,1600,0,1947,0
"10398","20140925T000000",180000,3,1,1280,4875,1,0,5,6,1280,0,1969,0
"10399","20150318T000000",285000,3,2.5,1590,9736,2,0,3,7,1590,0,1985,0
"10400","20150316T000000",433000,3,2.75,2000,7200,1,0,3,7,1000,1000,1954,2014
"10401","20150223T000000",399000,3,1.75,1780,11440,1,0,3,8,1350,430,1977,0
"10402","20140802T000000",565000,3,2.5,1700,7210,2,0,5,7,1700,0,1966,0
"10403","20150224T000000",406500,3,1.5,1970,10080,1,0,3,7,1970,0,1966,0
"10404","20140807T000000",420000,4,1.75,1940,11500,1,0,4,7,1090,850,1955,0
"10405","20150220T000000",965000,4,3.5,3290,5559,1.5,0,3,8,2290,1000,1906,2004
"10406","20141024T000000",1380000,4,3.5,3500,9523,2,0,NA,10,2460,1040,1996,0
"10407","20141007T000000",353950,5,2.25,3260,7969,2,0,4,8,3260,0,1982,0
"10408","20140710T000000",847700,5,3.25,4230,10260,2,0,3,10,3860,370,1996,0
"10409","20140702T000000",185000,5,1,1590,6700,1.5,0,3,6,1090,500,1942,0
"10410","20141119T000000",269000,2,1.5,1010,6000,1,0,4,7,1010,0,1923,0
"10411","20141224T000000",422800,3,1.75,1820,8400,1,0,3,7,1340,480,1976,0
"10412","20141215T000000",379950,2,1,870,7500,1,0,3,7,870,0,1947,0
"10413","20141226T000000",525000,3,2,1620,7800,1,0,3,7,1200,420,1969,0
"10414","20140718T000000",810000,4,3.5,NA,209523,2,0,3,9,3980,0,2006,0
"10415","20140722T000000",209950,4,1,1630,8400,1,0,3,6,1630,0,1962,0
"10416","20141204T000000",439950,3,2,1230,1613,2,0,3,8,1010,220,2003,0
"10417","20140523T000000",554820,4,2,3510,12905,1,0,3,8,2210,1300,1965,1982
"10418","20150423T000000",359000,4,2.5,2160,4500,2,0,3,7,2160,0,2002,0
"10419","20140910T000000",242500,3,1,1020,5870,1,0,3,6,1020,0,1941,0
"10420","20140926T000000",330000,3,1.75,1590,9417,1,0,4,7,1590,0,1954,0
"10421","20141105T000000",740000,3,2.25,3440,44374,2,0,4,10,2190,1250,1979,0
"10422","20141218T000000",630000,5,1,3020,4800,2,0,3,7,3020,0,1901,0
"10423","20140815T000000",750000,3,1.75,2280,7800,1,0,4,8,1360,920,1941,0
"10424","20141013T000000",695000,4,2.5,2790,6540,2,0,3,9,2790,0,1999,0
"10425","20150114T000000",109000,2,0.5,580,6900,1,0,3,5,580,0,1941,0
"10426","20150225T000000",389000,3,1.5,2030,10075,1,0,5,7,1080,950,1961,0
"10427","20141023T000000",447000,2,1,850,2700,1,0,5,6,850,0,1924,0
"10428","20141230T000000",1200000,3,2,2480,13310,1,0,2,7,2480,0,1955,0
"10429","20141210T000000",315000,3,1.75,1010,12000,1,0,4,7,1010,0,1977,0
"10430","20150414T000000",640000,3,2.5,2420,8244,2,0,3,10,2420,0,1988,0
"10431","20141119T000000",570000,3,2.25,2180,9246,2,0,3,9,2180,0,1984,0
"10432","20140805T000000",495000,3,2.75,1830,208216,2,0,3,8,1830,0,1997,0
"10433","20140603T000000",449500,5,2.75,2040,7488,1,0,4,7,1200,840,1969,0
"10434","20150317T000000",1080000,4,2.75,2640,5000,2,0,NA,9,1840,800,1943,2004
"10435","20150311T000000",294950,2,1,1060,7868,1,0,3,7,1060,0,1952,0
"10436","20140923T000000",170500,3,1,1640,13939,1,0,3,7,1040,600,1960,0
"10437","20141208T000000",312000,4,1,1190,7620,1.5,0,3,6,1190,0,1926,0
"10438","20141027T000000",350000,3,2.5,2180,15484,1,0,3,8,2180,0,1992,0
"10439","20140728T000000",690000,4,2.5,2120,8448,2,0,4,9,2120,0,1989,0
"10440","20140610T000000",375000,4,2.5,2210,9427,2,0,3,7,2210,0,1999,0
"10441","20140806T000000",575000,4,2.5,2510,47044,2,0,3,9,2510,0,1987,0
"10442","20140604T000000",646000,4,2.25,2500,8500,1,0,4,8,1600,900,1978,0
"10443","20150327T000000",239950,3,2.5,1560,4800,2,0,4,7,1560,0,1974,0
"10444","20140729T000000",4e+05,5,2.5,2510,7525,1.5,0,4,7,1710,800,1929,0
"10445","20150121T000000",455000,4,1.75,3060,94089,1,0,3,8,3060,0,1958,0
"10446","20140904T000000",240000,3,2,1310,8069,1,0,3,7,1310,0,1990,0
"10447","20150508T000000",3400000,4,4,4260,11765,2,0,3,11,3280,980,1939,2010
"10448","20140701T000000",695000,3,2,2500,4080,1.5,0,5,7,1680,820,1922,0
"10449","20140924T000000",304950,2,1,670,6720,1,0,5,6,670,0,1942,0
"10450","20140805T000000",650000,3,1.75,1840,2310,1,0,4,8,1140,700,1914,0
"10451","20140715T000000",402500,3,1.75,1480,2211,2,0,3,7,1480,0,1995,0
"10452","20140625T000000",482000,3,2.5,2420,7307,2,0,3,7,2420,0,1998,0
"10453","20141031T000000",655000,3,2,1820,4480,1,0,5,7,1120,700,1923,0
"10454","20140926T000000",577000,5,2.75,1940,5000,2,0,5,7,1940,0,1951,0
"10455","20141020T000000",350000,3,2.5,1630,5996,2,0,3,7,1630,0,1986,0
"10456","20140908T000000",415000,4,2.25,2520,8000,1,0,3,8,1680,840,1970,0
"10457","20140730T000000",396400,4,2.5,2120,215186,2,0,2,7,2120,0,1983,0
"10458","20150409T000000",654300,3,2.5,2490,8582,2,0,3,9,2490,0,2000,0
"10459","20141124T000000",774950,4,2.5,3410,179419,2,0,3,10,3410,0,2004,0
"10460","20140902T000000",855000,4,2,2380,10800,2,0,3,8,2380,0,1925,0
"10461","20140626T000000",1150000,3,2.5,2490,4000,2,0,5,8,1670,820,1918,0
"10462","20140530T000000",330000,2,2.5,1240,1546,2,0,3,7,1240,0,2007,0
"10463","20140923T000000",290000,4,2.25,1900,10950,1,0,4,7,1400,500,1959,0
"10464","20141119T000000",519500,3,3,2390,19454,1.5,0,3,8,2390,0,2008,0
"10465","20140814T000000",450000,3,1.75,1810,12600,1,0,3,7,1400,410,1977,0
"10466","20141124T000000",3120000,3,3.5,4490,56609,2,1,3,12,4490,0,1993,0
"10467","20140623T000000",265000,3,1,1620,9450,1.5,0,3,7,1620,0,1928,0
"10468","20150506T000000",359000,4,2.5,2640,7883,2,0,3,8,2640,0,1990,0
"10469","20150302T000000",2e+06,4,3.75,2870,4500,2,0,3,10,2510,360,2012,0
"10470","20150210T000000",1050000,4,2.5,3250,48037,1,0,3,8,2030,1220,1985,0
"10471","20140701T000000",402500,2,1,800,2280,1,0,5,6,800,0,1946,0
"10472","20140825T000000",450000,3,1.75,1360,5445,1,0,4,7,1360,0,1957,0
"10473","20150306T000000",262500,5,2.25,1950,8086,1,0,3,7,1130,820,1980,0
"10474","20150225T000000",285000,4,2.25,1970,7200,2,0,3,8,1970,0,1979,0
"10475","20150304T000000",290000,3,2.5,2020,4861,2,0,3,7,2020,0,2005,0
"10476","20140807T000000",752500,2,2.5,2280,6230,1,0,3,8,2280,0,2005,0
"10477","20141208T000000",820000,4,2.75,3540,13515,2,0,3,10,3540,0,1998,0
"10478","20140811T000000",292000,3,2.5,1560,2740,2,0,3,8,1560,0,1999,0
"10479","20141003T000000",213000,2,1,750,6089,1,0,3,6,750,0,1937,0
"10480","20141117T000000",4e+05,4,3,2240,7035,2,0,3,7,2240,0,1942,1993
"10481","20140714T000000",202000,1,0.75,590,5650,1,0,3,6,590,0,1944,0
"10482","20140918T000000",484000,1,0,690,23244,1,0,4,7,690,0,1948,0
"10483","20150504T000000",617450,3,2,1580,14398,1,0,3,7,1080,500,1981,0
"10484","20150114T000000",250000,3,1,1040,8000,1,0,4,7,1040,0,1956,0
"10485","20140529T000000",405000,5,1.75,1880,10000,1,0,3,7,960,920,1963,0
"10486","20150331T000000",325000,2,1,1070,8750,1,0,3,7,1070,0,1951,0
"10487","20140522T000000",301350,3,3,1860,7440,1,0,5,7,1040,820,1954,0
"10488","20150303T000000",425000,2,1.75,1550,7800,1,0,3,7,1050,500,1940,0
"10489","20140905T000000",460000,3,1,1860,6360,1,0,3,8,1470,390,1954,0
"10490","20150419T000000",938000,3,2.5,3090,10940,2,0,3,10,3090,0,1992,0
"10491","20140729T000000",348000,3,1.75,1720,8867,1,0,3,8,1320,400,1985,0
"10492","20140606T000000",435000,2,1,1260,4080,1.5,0,5,7,1260,0,1926,0
"10493","20141113T000000",227950,3,1.5,1120,11430,1,0,4,7,1120,0,1963,0
"10494","20150330T000000",425000,2,1,1250,5880,1,0,3,6,900,350,1948,0
"10495","20140602T000000",550000,3,2,1810,4064,1.5,0,3,7,1810,0,1925,0
"10496","20140721T000000",347500,3,2.5,1890,7053,2,0,4,8,1890,0,1992,0
"10497","20140930T000000",397000,4,1.75,2020,6000,1,0,3,7,1620,400,1959,0
"10498","20140602T000000",410000,4,1.75,1790,11875,1,0,4,7,1490,300,1969,0
"10499","20140711T000000",780000,3,3.5,3190,6776,2,0,3,10,3190,0,1998,0
"10500","20140909T000000",1350000,4,3.25,3030,5164,1.5,0,5,9,2700,330,1925,0
"10501","20141028T000000",476000,3,2.25,1630,3070,2,0,3,7,1630,0,2004,0
"10502","20140708T000000",390000,3,1.75,1180,16552,1,0,4,7,1180,0,1967,0
"10503","20141230T000000",226500,3,2,1560,7000,1,0,4,7,1560,0,1968,0
"10504","20140731T000000",495000,3,2,1340,2550,2,0,3,7,1340,0,1984,0
"10505","20150319T000000",1500000,5,3.25,2590,11500,1,0,4,9,2590,0,1968,0
"10506","20150422T000000",385000,3,1,1020,5950,1,0,3,6,880,140,1950,0
"10507","20150309T000000",535950,3,2.5,2370,5344,2,0,3,9,2370,0,2003,0
"10508","20141022T000000",910000,4,2.5,3170,32430,2.5,0,3,10,3170,0,1989,0
"10509","20150326T000000",465000,2,1,1120,4000,1,0,3,7,1120,0,1926,0
"10510","20140626T000000",495000,3,1.75,1440,11787,1,0,3,8,1440,0,1983,0
"10511","20150210T000000",250000,4,2,2170,5404,1.5,0,5,6,1470,700,1920,0
"10512","20140506T000000",1230000,4,2.25,3490,6906,2,0,4,10,2280,1210,1928,0
"10513","20150217T000000",4e+05,4,2.25,1970,8941,2,0,3,7,1970,0,1973,0
"10514","20140821T000000",715000,4,2.5,2780,13521,2,0,3,10,2780,0,1987,0
"10515","20150223T000000",342000,3,2,2250,7757,1,0,3,8,2250,0,1992,0
"10516","20150430T000000",420000,4,1.75,1340,8400,1,0,5,7,1340,0,1967,0
"10517","20140708T000000",148226,3,1,1400,7360,1,0,4,7,1400,0,1968,0
"10518","20141103T000000",313000,3,1,1510,10369,1,0,4,7,1010,500,1968,0
"10519","20140603T000000",150000,3,1,1320,8220,1,0,3,7,1320,0,1959,0
"10520","20140522T000000",150000,2,1,820,10270,1,0,3,7,820,0,1954,0
"10521","20140618T000000",230000,2,1,1080,9435,1,0,3,6,1080,0,1958,0
"10522","20140902T000000",389100,2,1,840,5400,1,0,4,7,840,0,1948,0
"10523","20141216T000000",645000,4,2.25,NA,8720,1,0,5,8,1360,710,1974,0
"10524","20150302T000000",310000,3,1,1520,6500,1,0,3,7,990,530,1958,0
"10525","20141004T000000",351358,2,1.75,1210,1189,2,0,3,8,1210,0,2014,0
"10526","20150310T000000",1700000,5,2.75,3810,9360,2,0,3,10,3810,0,2014,0
"10527","20150407T000000",1570000,4,3.5,5370,323215,2,0,3,10,5370,0,NA,0
"10528","20141020T000000",850000,3,2,1540,3600,2,0,3,8,1540,0,1900,1988
